date,close,high,low,open,volume
2006-01-02,22.3,23,22,23,257000
2006-01-03,22.55,22.55,22.1,22.3,347000
2006-01-04,22.25,22.7,22,22.65,128000
2006-01-05,23.6,23.8,22.5,22.5,704000
2006-01-06,23.4,24.2,23.4,23.8,409000
2006-01-09,23.35,23.8,23.2,23.4,78000
2006-01-10,23.3,23.75,23.3,23.7,110000
2006-01-11,23.8,23.8,23.35,23.5,155000
2006-01-12,24,24.2,23.6,23.8,257000
2006-01-13,23.8,24.1,23.5,24,160000
2006-01-16,23.6,23.8,23.5,23.5,36000
2006-01-17,23.25,23.5,23.1,23.5,47000
2006-01-18,22.55,23.15,22.5,23.15,71000
2006-01-19,22.9,23,22.05,22.2,106000
2006-01-20,22.3,23.4,22.3,23.4,51000
2006-01-23,22.5,22.5,22,22.1,67000
2006-01-24,22.4,22.6,22.3,22.3,44000
2006-01-25,22.3,22.6,22.2,22.5,49000
2006-02-03,22.35,22.65,22.2,22.2,40000
2006-02-06,22.5,22.8,22.2,22.35,69000
2006-02-07,23.35,23.35,22.6,22.8,97000
2006-02-08,22.6,23.3,22.5,23.3,64000
2006-02-09,22.7,23,22.6,23,33000
2006-02-10,22.5,23,22.5,23,40000
2006-02-13,22.4,22.5,22.4,22.45,18000
2006-02-14,22.9,22.9,22.4,22.5,35000
2006-02-15,22.3,22.6,22.3,22.6,93000
2006-02-16,22.3,22.6,22.2,22.6,52000
2006-02-17,22.9,22.9,22.4,22.4,82000
2006-02-20,22.8,23,22.45,23,54000
2006-02-21,22.4,22.8,22.4,22.8,29000
2006-02-22,22.15,23,22.15,22.4,276000
2006-02-23,22.4,22.5,22.15,22.15,61000
2006-02-24,22.5,22.8,22.1,22.3,122000
2006-02-27,22.5,22.75,22.35,22.75,47000
2006-03-01,22.5,22.5,22.2,22.5,55000
2006-03-02,22.6,22.6,22.35,22.5,61000
2006-03-03,22.45,22.85,22.45,22.85,47000
2006-03-06,22.4,22.45,22.25,22.45,56000
2006-03-07,22.4,22.4,22.2,22.2,46000
2006-03-08,22.25,22.3,22.15,22.15,10000
2006-03-09,22.4,22.4,22.1,22.2,117000
2006-03-10,22.35,22.4,22.1,22.4,25000
2006-03-13,22.65,22.65,22.2,22.45,108000
2006-03-14,22.5,22.5,22.2,22.5,37000
2006-03-15,22.4,22.5,21.8,22.1,56000
2006-03-16,22,22.3,22,22.1,139000
2006-03-17,21.9,22,21.9,22,15000
2006-03-20,21.5,21.9,21.5,21.9,51000
2006-03-21,21.25,21.6,21.1,21.1,40000
2006-03-22,21.15,21.25,21.1,21.2,101000
2006-03-23,21.5,21.8,21.15,21.8,32000
2006-03-24,21.3,21.4,21.2,21.2,16000
2006-03-27,21.5,21.5,21.3,21.3,17000
2006-03-28,21.6,21.6,21.5,21.5,52000
2006-03-29,21.7,21.7,21.35,21.5,22000
2006-03-30,21.8,21.8,21.5,21.5,158000
